,Unnamed: 0,Age,Attrition,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Per_Age,Work_Ratio,Loyalty_Ratio,OverTime_Binary,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,Age_Group_Old,Age_Group_Senior,Age_Group_Young,Income_Level_Low,Income_Level_Medium,Income_Level_Very_High
1141,1141,30,0,241,7,3,1,1609,2,1,48,2,1,2,2141,5348,1,Y,12,3,2,80,1,6,3,2,6,4,1,1,69.06451612903226,0.1935483870967742,0.8571428571428571,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1142,1142,45,0,1015,5,5,1,1611,3,0,50,1,2,1,5769,23447,1,Y,14,3,1,80,0,10,3,3,10,7,1,4,125.41304347826087,0.217391304347826,0.9090909090909092,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1143,1143,45,0,336,26,3,1,1612,1,1,52,2,2,1,4385,24162,1,Y,15,3,1,80,1,10,2,3,10,7,4,5,95.32608695652172,0.217391304347826,0.9090909090909092,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
1144,1144,31,0,715,2,4,1,1613,4,1,54,3,2,1,5332,21602,7,Y,13,3,4,80,0,10,3,3,5,2,0,3,166.625,0.3125,0.4545454545454545,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1145,1145,36,0,559,12,4,1,1614,3,0,76,3,2,3,4663,12421,9,Y,12,3,2,80,2,7,2,3,3,2,1,1,126.02702702702705,0.1891891891891892,0.375,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1146,1146,34,0,426,10,4,1,1615,3,1,42,4,2,4,4724,17000,1,Y,13,3,1,80,1,9,3,3,9,7,7,2,134.97142857142856,0.2571428571428571,0.9,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1147,1147,49,0,722,25,4,1,1617,3,0,84,3,1,1,3211,22102,1,Y,14,3,4,80,1,10,3,2,9,6,1,4,64.22,0.2,0.8181818181818182,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1148,1148,39,0,1387,10,5,1,1618,2,1,76,3,2,1,5377,3835,2,Y,13,3,4,80,3,10,3,3,7,7,7,7,134.425,0.25,0.6363636363636364,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1149,1149,27,0,1302,19,3,1,1619,4,1,67,2,1,1,4066,16290,1,Y,11,3,1,80,2,7,3,3,7,7,0,7,145.21428571428572,0.25,0.875,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1150,1150,35,0,819,18,5,1,1621,2,1,48,4,2,1,5208,26312,1,Y,11,3,4,80,0,16,2,3,16,15,1,10,144.66666666666666,0.4444444444444444,0.9411764705882352,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1151,1151,28,0,580,27,3,1,1622,2,0,39,1,2,1,4877,20460,0,Y,21,4,2,80,1,6,5,2,5,3,0,0,168.17241379310346,0.2068965517241379,0.7142857142857143,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1152,1152,21,0,546,5,1,1,1623,3,1,97,3,1,4,3117,26009,1,Y,18,3,3,80,0,3,2,3,2,2,2,2,141.6818181818182,0.1363636363636363,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1153,1153,18,1,544,3,2,1,1624,2,0,70,3,1,4,1569,18420,1,Y,12,3,3,80,0,0,2,4,0,0,0,0,82.57894736842105,0.0,0.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1154,1154,47,0,1176,26,4,1,1625,4,0,98,3,5,3,19658,5220,3,Y,11,3,3,80,1,27,2,3,5,2,1,0,409.5416666666667,0.5625,0.1785714285714285,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1155,1155,39,0,170,3,2,1,1627,3,1,76,2,2,3,3069,10302,0,Y,15,3,4,80,1,11,3,3,10,8,0,7,76.725,0.275,0.8333333333333334,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1156,1156,40,0,884,15,3,1,1628,1,0,80,2,3,3,10435,25800,1,Y,13,3,4,80,2,18,2,3,18,15,14,12,254.5121951219512,0.4390243902439024,0.9473684210526316,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
1157,1157,35,0,208,8,4,1,1630,3,0,52,3,2,3,4148,12250,1,Y,12,3,4,80,1,15,5,3,14,11,2,9,115.22222222222224,0.4166666666666667,0.875,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1158,1158,37,0,671,19,3,1,1631,3,1,85,3,2,3,5768,26493,3,Y,17,3,1,80,3,9,2,2,4,3,0,2,151.78947368421052,0.2368421052631578,0.4,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1159,1159,39,0,711,4,3,1,1633,1,0,81,3,2,3,5042,3140,0,Y,13,3,4,80,0,10,2,1,9,2,3,8,126.05,0.25,0.8181818181818182,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1160,1160,45,0,1329,2,2,1,1635,4,0,59,2,2,4,5770,5388,1,Y,19,3,1,80,2,10,3,3,10,7,3,9,125.43478260869566,0.217391304347826,0.9090909090909092,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1161,1161,38,0,397,2,2,1,1638,4,0,54,2,3,3,7756,14199,3,Y,19,3,4,80,1,10,6,4,5,4,0,2,198.8717948717949,0.2564102564102564,0.4545454545454545,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1162,1162,35,1,737,10,3,1,1639,4,1,55,2,3,1,10306,21530,9,Y,17,3,3,80,0,15,3,3,13,12,6,0,286.27777777777777,0.4166666666666667,0.8125,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
1163,1163,37,0,1470,10,3,1,1640,2,0,71,3,1,2,3936,9953,1,Y,11,3,1,80,1,8,2,1,8,4,7,7,103.57894736842104,0.2105263157894736,0.8888888888888888,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1164,1164,40,0,448,16,3,1,1641,3,0,84,3,3,4,7945,19948,6,Y,15,3,4,80,0,18,2,2,4,2,3,3,193.78048780487805,0.4390243902439024,0.2105263157894736,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1165,1165,44,0,602,1,5,1,1642,1,1,37,3,2,4,5743,10503,4,Y,11,3,3,80,0,14,3,3,10,7,0,2,127.62222222222222,0.3111111111111111,0.6666666666666666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1166,1166,48,0,365,4,5,1,1644,3,1,89,2,4,4,15202,5602,2,Y,25,4,2,80,1,23,3,3,2,2,2,2,310.2448979591837,0.4693877551020408,0.0833333333333333,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1167,1167,35,1,763,15,2,1,1645,1,1,59,1,2,4,5440,22098,6,Y,14,3,4,80,2,7,2,2,2,2,2,2,151.11111111111111,0.1944444444444444,0.25,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1168,1168,24,0,567,2,1,1,1646,1,0,32,3,1,4,3760,17218,1,Y,13,3,3,80,0,6,2,3,6,3,1,3,150.4,0.24,0.8571428571428571,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
1169,1169,27,0,486,8,3,1,1647,2,0,86,4,1,3,3517,22490,7,Y,17,3,1,80,0,5,0,3,3,2,0,2,125.60714285714286,0.1785714285714285,0.5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1170,1170,27,0,591,2,3,1,1648,4,1,87,3,1,4,2580,6297,2,Y,13,3,3,80,0,6,0,2,4,2,1,2,92.14285714285714,0.2142857142857142,0.5714285714285714,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
1171,1171,40,1,1329,7,3,1,1649,1,1,73,3,1,1,2166,3339,3,Y,14,3,2,80,0,10,3,1,4,2,0,3,52.829268292682926,0.2439024390243902,0.3636363636363636,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1172,1172,29,0,469,10,3,1,1650,3,1,42,2,2,3,5869,23413,9,Y,11,3,3,80,0,8,2,3,5,2,1,4,195.63333333333333,0.2666666666666666,0.5555555555555556,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1173,1173,36,0,711,5,4,1,1651,2,0,42,3,3,1,8008,22792,4,Y,12,3,3,80,2,9,6,3,3,2,0,2,216.4324324324324,0.2432432432432432,0.3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1174,1174,25,0,772,2,1,1,1653,4,1,77,4,2,3,5206,4973,1,Y,17,3,3,80,2,7,6,3,7,7,0,7,200.23076923076923,0.2692307692307692,0.875,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1175,1175,39,0,492,12,3,1,1654,4,1,66,3,2,2,5295,7693,4,Y,21,4,3,80,0,7,3,3,5,4,1,0,132.375,0.175,0.625,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1176,1176,49,0,301,22,4,1,1655,1,0,72,3,4,2,16413,3498,3,Y,16,3,2,80,2,27,2,3,4,2,1,2,328.26,0.54,0.1428571428571428,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1177,1177,50,0,813,17,5,1,1656,4,0,50,2,3,1,13269,21981,5,Y,15,3,3,80,3,19,3,3,14,11,1,11,260.1764705882353,0.3725490196078431,0.7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1178,1178,20,0,1141,2,3,1,1657,3,0,31,3,1,3,2783,13251,1,Y,19,3,1,80,0,2,3,3,2,2,2,2,132.52380952380952,0.0952380952380952,0.6666666666666666,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1179,1179,34,0,1130,3,3,1,1658,4,0,66,3,2,2,5433,19332,1,Y,12,3,3,80,1,11,2,3,11,8,7,9,155.22857142857143,0.3142857142857143,0.9166666666666666,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1180,1180,36,0,311,7,3,1,1659,1,1,77,3,1,2,2013,10950,2,Y,11,3,3,80,0,15,4,3,4,3,1,3,54.4054054054054,0.4054054054054054,0.25,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1181,1181,49,0,465,6,1,1,1661,3,0,41,2,4,3,13966,11652,2,Y,19,3,2,80,1,30,3,3,15,11,2,12,279.32,0.6,0.4838709677419355,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1182,1182,36,0,894,1,4,1,1662,4,0,33,2,2,3,4374,15411,0,Y,15,3,3,80,0,4,6,3,3,2,1,2,118.2162162162162,0.1081081081081081,0.6,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1183,1183,36,0,1040,3,2,1,1664,4,1,79,4,2,1,6842,26308,6,Y,20,4,1,80,1,13,3,3,5,4,0,4,184.9189189189189,0.3513513513513513,0.3571428571428571,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,1184,54,0,584,22,5,1,1665,2,0,91,3,4,3,17426,18685,3,Y,25,4,3,80,1,36,6,3,10,8,4,7,316.8363636363636,0.6545454545454545,0.2702702702702703,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
1185,1185,43,0,1291,15,2,1,1666,3,1,65,2,4,3,17603,3525,1,Y,24,4,1,80,1,14,3,3,14,10,6,11,400.0681818181818,0.3181818181818182,0.9333333333333332,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1186,1186,35,1,880,12,4,1,1667,4,1,36,3,2,4,4581,10414,3,Y,24,4,1,80,0,13,2,4,11,9,6,7,127.25,0.3611111111111111,0.7857142857142857,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1187,1187,38,0,1189,1,3,1,1668,4,1,90,3,2,4,4735,9867,7,Y,15,3,4,80,2,19,4,4,13,11,2,9,121.4102564102564,0.4871794871794871,0.65,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1188,1188,29,0,991,5,3,1,1669,1,1,43,2,2,2,4187,3356,1,Y,13,3,2,80,1,10,3,2,10,0,0,9,139.56666666666666,0.3333333333333333,0.9090909090909092,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1189,1189,33,0,392,2,4,1,1670,4,1,93,3,2,4,5505,3921,1,Y,14,3,3,80,2,6,5,3,6,2,0,4,161.91176470588235,0.1764705882352941,0.8571428571428571,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1190,1190,32,0,977,2,3,1,1671,4,1,45,3,2,2,5470,25518,0,Y,13,3,3,80,2,10,4,2,9,5,1,6,165.75757575757575,0.303030303030303,0.8181818181818182,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1191,1191,31,0,1112,5,4,1,1673,1,0,67,3,2,4,5476,22589,1,Y,11,3,1,80,2,10,2,3,10,0,0,2,171.125,0.3125,0.9090909090909092,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1192,1192,49,0,464,16,3,1,1674,4,0,74,3,1,1,2587,24941,4,Y,16,3,2,80,1,17,2,2,2,2,2,2,51.74,0.34,0.1111111111111111,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1193,1193,38,0,148,2,3,1,1675,4,0,42,2,1,2,2440,23826,1,Y,22,4,2,80,0,4,3,3,4,3,3,3,62.56410256410256,0.1025641025641025,0.8,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1194,1194,47,0,1225,2,4,1,1676,2,0,47,4,4,2,15972,21086,6,Y,14,3,3,80,3,29,2,3,3,2,1,2,332.75,0.6041666666666666,0.1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1195,1195,49,0,809,1,3,1,1677,3,1,36,3,4,3,15379,22384,4,Y,14,3,1,80,0,23,2,3,8,7,0,0,307.58,0.46,0.3333333333333333,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
1196,1196,41,0,1206,23,2,1,1678,4,1,80,3,3,3,7082,11591,3,Y,16,3,4,80,0,21,2,3,2,0,0,2,168.61904761904762,0.5,0.0909090909090909,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
1197,1197,20,0,727,9,1,1,1680,4,1,54,3,1,1,2728,21082,1,Y,11,3,1,80,0,2,3,3,2,2,0,2,129.9047619047619,0.0952380952380952,0.6666666666666666,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0
1198,1198,33,0,530,16,3,1,1681,3,0,36,3,2,4,5368,16130,1,Y,25,4,3,80,1,7,2,3,6,5,1,2,157.88235294117646,0.2058823529411764,0.75,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1199,1199,36,0,1351,26,4,1,1682,1,1,80,3,2,3,5347,7419,6,Y,14,3,2,80,2,10,2,2,3,2,0,2,144.51351351351352,0.2702702702702703,0.2727272727272727,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1200,1200,44,0,528,1,3,1,1683,3,0,44,3,1,4,3195,4167,4,Y,18,3,1,80,3,8,2,3,2,2,2,2,71.0,0.1777777777777777,0.2222222222222222,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1201,1201,23,1,1320,8,1,1,1684,4,1,93,2,1,3,3989,20586,1,Y,11,3,1,80,0,5,2,3,5,4,1,2,166.20833333333334,0.2083333333333333,0.8333333333333334,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1202,1202,38,0,1495,4,2,1,1687,4,0,87,3,1,3,3306,26176,7,Y,19,3,4,80,1,7,5,2,0,0,0,0,84.76923076923077,0.1794871794871795,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1203,1203,53,0,1395,24,4,1,1689,2,1,48,4,3,4,7005,3458,3,Y,15,3,3,80,0,11,2,3,4,3,1,2,129.72222222222223,0.2037037037037037,0.3333333333333333,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1204,1204,48,1,708,7,2,1,1691,4,0,95,3,1,3,2655,11740,2,Y,11,3,3,80,2,19,3,3,9,7,7,7,54.18367346938776,0.3877551020408163,0.45,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1205,1205,32,1,1259,2,4,1,1692,4,1,95,3,1,2,1393,24852,1,Y,12,3,1,80,0,1,2,3,1,0,0,0,42.21212121212121,0.0303030303030303,0.5,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1206,1206,26,0,786,7,3,1,1693,4,1,76,3,1,4,2570,11925,1,Y,20,4,3,80,0,7,5,3,7,7,5,7,95.1851851851852,0.2592592592592592,0.875,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1207,1207,55,0,1441,22,3,1,1694,1,1,94,2,1,2,3537,23737,5,Y,12,3,4,80,1,8,1,3,4,2,1,2,63.160714285714285,0.1428571428571428,0.4444444444444444,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1208,1208,34,0,1157,5,2,1,1696,2,1,57,2,2,4,3986,11912,1,Y,14,3,3,80,1,15,3,4,15,10,4,13,113.88571428571429,0.4285714285714285,0.9375,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1209,1209,60,0,370,1,4,1,1697,3,1,92,1,3,4,10883,20467,3,Y,20,4,3,80,1,19,2,4,1,0,0,0,178.40983606557376,0.3114754098360656,0.05,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1210,1210,33,0,267,21,3,1,1698,2,1,79,4,1,2,2028,13637,1,Y,18,3,4,80,3,14,6,3,14,11,2,13,59.64705882352941,0.4117647058823529,0.9333333333333332,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1211,1211,37,0,1278,1,4,1,1700,3,1,31,1,2,4,9525,7677,1,Y,14,3,3,80,2,6,2,2,6,3,1,3,250.6578947368421,0.1578947368421052,0.8571428571428571,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1212,1212,34,0,678,19,3,1,1701,2,0,35,2,1,4,2929,20338,1,Y,12,3,2,80,0,10,3,3,10,9,8,7,83.68571428571428,0.2857142857142857,0.9090909090909092,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1213,1213,23,1,427,7,3,1,1702,3,1,99,3,1,4,2275,25103,1,Y,21,4,2,80,1,3,2,3,3,2,0,2,94.79166666666669,0.125,0.75,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
1214,1214,44,0,921,2,3,1,1703,3,0,96,4,3,4,7879,14810,1,Y,19,3,2,80,1,9,2,3,8,7,6,7,175.0888888888889,0.2,0.8,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1215,1215,35,0,146,2,4,1,1704,1,1,79,2,1,4,4930,13970,0,Y,14,3,3,80,0,6,2,4,5,4,1,4,136.94444444444446,0.1666666666666666,0.7142857142857143,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1216,1216,43,0,1179,2,3,1,1706,4,1,73,3,2,4,7847,6069,1,Y,17,3,1,80,1,10,3,3,10,9,8,8,178.3409090909091,0.2272727272727272,0.9090909090909092,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
1217,1217,24,0,581,9,3,1,1707,3,1,62,4,1,3,4401,17616,1,Y,16,3,4,80,1,5,1,3,5,3,0,4,176.04,0.2,0.8333333333333334,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1218,1218,41,0,918,6,3,1,1708,4,1,35,3,3,3,9241,15869,1,Y,12,3,2,80,0,10,3,3,10,8,8,7,220.02380952380952,0.238095238095238,0.9090909090909092,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
1219,1219,29,0,1082,9,4,1,1709,4,0,43,3,1,3,2974,25412,9,Y,17,3,3,80,1,9,2,3,5,3,1,2,99.13333333333334,0.3,0.5,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1220,1220,36,0,530,2,4,1,1710,3,0,51,3,2,4,4502,7439,3,Y,15,3,3,80,0,17,2,2,13,7,6,7,121.67567567567568,0.4594594594594595,0.7222222222222222,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
1221,1221,45,0,1238,1,1,1,1712,3,1,74,2,3,3,10748,3395,3,Y,23,4,4,80,1,25,3,2,23,15,14,4,233.65217391304347,0.5434782608695652,0.8846153846153846,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1222,1222,24,1,240,22,1,1,1714,4,1,58,1,1,3,1555,11585,1,Y,11,3,3,80,1,1,2,3,1,0,0,0,62.2,0.04,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1223,1223,47,1,1093,9,3,1,1716,3,1,82,1,4,3,12936,24164,7,Y,11,3,3,80,0,25,3,1,23,5,14,10,269.5,0.5208333333333334,0.8846153846153846,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
1224,1224,26,0,390,17,4,1,1718,4,1,62,1,1,3,2305,6217,1,Y,15,3,3,80,3,3,3,4,3,2,0,2,85.37037037037037,0.1111111111111111,0.75,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
1225,1225,45,0,1005,28,2,1,1719,4,0,48,2,4,2,16704,17119,1,Y,11,3,3,80,0,21,2,3,21,6,8,6,363.1304347826087,0.4565217391304347,0.9545454545454546,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
1226,1226,32,0,585,10,3,1,1720,1,1,56,3,1,3,3433,17360,6,Y,13,3,1,80,1,10,3,2,5,2,1,3,104.03030303030305,0.303030303030303,0.4545454545454545,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1227,1227,31,0,741,2,4,1,1721,2,1,69,3,1,3,3477,18103,1,Y,14,3,4,80,1,6,2,4,5,2,0,3,108.65625,0.1875,0.7142857142857143,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1228,1228,41,0,552,4,3,1,1722,3,1,60,1,2,2,6430,20794,6,Y,19,3,2,80,1,10,4,3,3,2,1,2,153.0952380952381,0.238095238095238,0.2727272727272727,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
1229,1229,40,0,369,8,2,1,1724,2,0,92,3,2,1,6516,5041,2,Y,16,3,2,80,1,18,3,3,1,0,0,0,158.9268292682927,0.4390243902439024,0.0526315789473684,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1230,1230,24,0,506,29,1,1,1725,2,1,91,3,1,1,3907,3622,1,Y,13,3,2,80,3,6,2,4,6,2,1,2,156.28,0.24,0.8571428571428571,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1231,1231,46,0,717,13,4,1,1727,3,1,34,3,2,2,5562,9697,6,Y,14,3,4,80,0,19,3,3,10,7,0,9,118.34042553191487,0.4042553191489361,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1232,1232,35,0,1370,27,4,1,1728,4,1,49,3,2,3,6883,5151,2,Y,16,3,2,80,1,17,3,3,7,7,0,7,191.19444444444449,0.4722222222222222,0.3888888888888889,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1233,1233,30,0,793,16,1,1,1729,2,1,33,3,1,4,2862,3811,1,Y,12,3,2,80,1,10,2,2,10,0,0,8,92.3225806451613,0.3225806451612903,0.9090909090909092,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
1234,1234,47,0,543,2,4,1,1731,3,1,87,3,2,2,4978,3536,7,Y,11,3,4,80,1,4,3,1,1,0,0,0,103.70833333333331,0.0833333333333333,0.2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
